type,sweet molecule id,mol,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
non-sweet,113,O=[N+]([O-])c1c([O-])c([N+](=O)[O-])cc([N+](=O)[O-])c1.[N+],24.574759,1,1,0,0,0,1,6,1,23,0,0,17,8,45.370892,1.9726474,0,0,6,0,0,6,0,4,7,0,0,4.0880594,-2.1203845,-0.25835085,0.34321073,2.3198359,-3.1418703,0.033500001,0.23177175,2.4581001,-1.9524442,0.096270002,0.33669999,2.5031118,8.6452417,3,0.1875,6,22,3,16,0,3,0.1875,13,0,12.455666,8.3540792,3.1547005,3.7236147,7.3411117,3.6250901,1.6547005,2.2996597,0,0,1.1213642,17,0,-1.0147125,-0.41835085,0.18321073,2.150974,-2.221035,-0.1265,0.054200001,2.2866569,-0.64629114,-0.063730001,0.1767,2.3609371,11.678612,29.413017,2.1434522,-1.503867,-4.8171458,0.48821992,0,6.9963408,5.4049664,-0.000689121,10.121966,11.18399,1.0068982,0.000489022,17,6.8052931,4,11.972375,4.6771417,2.6958265,3.2939115,11,4,1,1,1.594,-3.5608301,4.8947783,1,2,6,1,1,3,1,0,0,2.3695762,-2.3695762,0.42201641,0.34590539,8.458519,12.084102,31.616989,0,0,13.399102,36.501953,0,0,0,0,0,101.79314,13.566921,0.23990174,0.53058445,0.53058445,0.76009828,0.46941552,0.22951379,52.159611,115.36006,115.36006,165.26112,102.06067,49.901058,0,0,0,0,0,0,1,0,0,0,1,0,217.42073,0,0,0,217.42073,0,17,1,1,0,0,0.05882353,0.46180001,47.783623,21.256849,42.683342,152.80502,0,0,0,35.286369,0,8.2702427,5.0388498,63.940193,0,152.80502,47.783623,8.2702427,35.286369,0,0,160.52,0.50210387,5,2.7772141,7.6176524,217.42073,214.1026,13.566921,13.566921,29.802402,29.802402,63.799744,110.25166,43.369324,246.13499,680,25,78
non-sweet,118,O=C1N(C)C(=O)c2[nH]cnc2N1C.O=C1N(C)C(=O)c2[nH]cnc2N1C.NCCN,58.371033,0,0,3,4,10,0,10,0,54,6,16,30,8,95.505547,1.7686212,0,0,16,0,0,24,0,10,4,0,0,0.57523572,-2.4956565,-0.36277857,0.35318038,2.4684062,-2.7921665,-0.28730136,0.44129872,2.3463197,-2.2181609,-0.11105963,0.44762397,2.7625461,40.628967,1,0.032258064,10,55,4,31,3,1,0.032258064,41,0,22.585058,17.03989,10.568914,11.447229,14.166009,8.7516632,1.5,1.8333334,0,0,0.88864726,30,0,-0.84237975,-0.42251629,0.037276167,2.2727716,-1.3658446,-0.33124018,0.11473469,2.2170002,-0.50897694,-0.15198208,0.066226102,2.5436621,15.9798,18.918945,10.560938,-4.1251488,-0.61417896,-2.9473169,0,10.12024,11.140244,1.2674137,14,3.8821108,5.2769613,6.4006758,26.253902,11.743802,5.6887932,18.266277,8.0600443,3.8667066,4.907567,14,6,0,2,-3.7360001,-1.08314,10.46601,0,3,20,0,4,1,2,0,0,3.1397226,-3.1397226,0.10670333,0.084428854,0,0,176.19685,35.780228,49.581036,25.899061,34.881084,0,0,35.484978,0,49.864147,27.133842,0,0.56911218,0.25868785,0.17707965,0.43088782,0.74131215,0.25380817,247.46207,112.48296,76.997986,187.35918,322.33826,110.36118,0,0,0,0,0,0,1,0,0,0,1,0,434.82123,0,0,0,434.82123,0,30,0,4,0,0,0.46666667,-0.9932,72.042999,59.997166,33.57106,36.879158,53.237926,131.58875,0,33.57106,0,52.380272,10.70692,95.448868,39.819687,39.819687,5.513495,70.450218,33.57106,57.056637,131.58875,190.64,0.36176345,5.9541965,1.7683878,9.3345928,434.82123,445.89346,54.267685,0,0,0,189.59596,132.74231,112.48296,420.43399,8622,45,150
non-sweet,127,Oc1c(C)c(C)ccc1,21.549931,1,1,0,0,1,0,6,0,19,1,2,9,8,23.491343,1.2363864,0,0,8,0,0,10,0,0,1,0,0,2.4796133,-2.349354,-0.47126949,0.5329302,2.3045938,-2.1916854,-0.37153846,0.60219949,2.4772997,-2.0616279,-0.30877945,0.68615687,2.6030979,10.93207,0,0,6,19,0,9,1,0,0,13,0,6.8533711,5.6792645,5.2320509,5.8533711,4.2152143,2.9676237,2.7440169,3.6378639,0,0,0.72174352,4,0,-0.76480979,-0.33437595,0.032722127,2.1250751,-0.76192892,-0.22140397,0.054548595,2.2987244,-0.47909242,-0.16941959,0.14877781,2.4108169,0.87373251,3.4429064,1.6521851,2.0756934,2.0753577,-1.8069288,0,3.2519536,3.742332,-0.002575749,9.5879765,14,1.0180898,0.001537552,7.1111112,2.7222223,1.4693878,5.2900672,1.9397933,1.0037421,1.1401819,1,1,1,0,2.1900001,-1.65732,3.7969079,0,1,6,1,1,0,0,0,0,0.2189896,-0.2189896,0.57806164,0.86897945,90.433891,0,8.458519,0,0,0,0,20.225574,0,0,13.566921,0,0,0,1,0.2546823,0,0,0.7453177,0,132.68491,33.792496,0,0,98.89241,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,132.68491,0,0,0,132.68491,0,3,0,1,0,0,0,2.0090401,25.385227,0,0,0,6.37115,0,0,52.929554,0,71.895454,3.75808,0,25.385227,0,11.614578,0,52.929554,0,66.652031,20.23,0.7642045,4.1699252,1.9031855,6.0367746,132.68491,155.30031,0,0,0,0,119.11798,0,13.566921,122.167,82,11,42
non-sweet,131,O(C(C#N)(C)C)C1C(O)C(O)C(O)C(CO)O1,34.847481,0,0,2,4,7,0,0,0,34,4,11,17,8,54.757813,1.6105239,0,0,10,0,0,17,0,1,6,0,0,2.7215734,-2.7184095,-0.5481388,0.61431926,2.7891719,-2.9104533,-0.58614117,0.48132041,2.6009998,-2.5205038,-0.39666185,0.68982923,2.9696624,23.076519,3,0.17647059,0,34,0,17,3,4,0.23529412,33,1,13.215178,9.6464224,6.5938582,6.8009648,7.8196979,5.2172437,2.9915817,3.095135,5,5,0.94009924,8,0,-0.79176676,-0.42556566,0.09787143,2.6274886,-0.95254606,-0.48401219,-0.010216696,2.5133994,-0.52367026,-0.22706239,0.1572101,2.8101227,9.2768745,12.206075,6.4096365,-1.5703614,-1.5703614,0.11279976,0,1.098308,5.7641802,0,14,14,1,0,15.058824,5.7600002,3.4844444,13.768785,5.2353406,3.1521189,4.2402515,7,4,1,0,-1.9630001,-0.12702,5.6806211,0,1,6,1,1,6,0,0,0,1.7056453,-1.7056453,0.15843497,0.19089487,58.816898,20.299505,0,8.458519,47.434032,14.708499,0,0,0,0,17.742489,54.267685,0,5.0075121,0.46449533,0.3396813,0.26142925,0.5355047,0.66031873,0.27407542,105.31741,77.017685,59.275196,121.41772,149.71745,62.142532,0.5,1,0,0,0,0,1,0,0,0,1,0,226.73514,0,0,0,226.73514,0,4,1,1,0,0,1,-1.8949161,101.54091,0,56.400875,68.587364,0,0,0,0,0,66.652031,5.4544201,21.999775,132.60027,0,51.002846,0,0,20.926258,66.652031,123.17,0.52255934,5.0874629,2.8086684,7.9008341,226.73514,244.77309,22.750002,0,0,0,114.70945,35.008007,77.017685,247.24699,500,27,84
non-sweet,145,S(SCC=C)CC=C,23.027929,1,0,0,1,0,0,0,0,18,0,0,8,8,24.329594,1.3516442,0,0,6,0,0,10,0,0,0,0,2,2.5498791,-2.3214579,-0.60355991,0.61059988,2.2807159,-2.2153974,-0.32708898,0.7807982,2.4821897,-1.9607277,-0.26395953,0.8441003,2.7056377,13.21207,5,0.71428573,0,17,2,7,5,5,0.71428573,15,0,6.2426405,6.4326172,3.9831276,4.8284273,3.9142137,4.8650441,1.6329932,2.4142137,0,0,0.83185285,7,0,-0.75428092,-0.38699234,0.03255979,1.848992,-0.76187313,-0.11823583,0.2019982,2.0587857,-0.44386467,-0.10743504,0.24606141,2.2319922,2.7331135,1.593304,1.593304,1.8870614,1.8870614,-2.1227193,0,1.3862941,4.0450697,0,14,14,1,0,8,7,7.1999998,9.6828442,8.7246714,9.2042952,10.559955,0,0,1,0,3.1199999,-2.6786799,4.3047748,0,1,0,1,0,5,0,0,0,0.18916988,-0.18916988,0.5,0.40709972,0,35.569111,0,0,0,0,0,90.433891,43.473358,0,0,0,0,0,1,0.79012346,0,0,0.20987654,0,169.47636,133.90724,0,0,35.569111,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,169.47636,0,0,0,169.47636,0,4,1,0,0,0,1,2.7398,0,0,0,34.467129,0,0,0,35.286369,0,124.56509,4.5311999,0,0,0,0,0,35.286369,34.467129,124.56509,0,0.75787848,3.8073549,2.6100054,5.5676222,169.47636,163.72849,0,0,0,0,169.47636,0,0,146.278,84,5,26
non-sweet,146,S(SCCC)CC=C,24.361517,1,0,0,1,0,0,0,0,20,0,0,8,8,25.909237,1.2954619,0,0,6,0,0,12,0,0,0,0,2,2.5399699,-2.5030279,-0.37171504,0.38532588,2.4567349,-2.3944795,-0.085189454,0.55261391,2.6093462,-2.2333708,-0.044764828,0.59035534,2.7860374,15.398484,5,0.71428573,0,19,1,7,6,5,0.71428573,18,0,6.2426405,6.855267,4.4057775,4.8284273,3.9142137,5.2556543,2.0236034,2.4142137,0,0,0.83185285,7,0,-0.77739197,-0.30266851,-0.043309312,1.9795911,-0.76465535,-0.037,0.16605756,2.1699915,-0.51892263,-0.054299999,0.22072837,2.3160048,2.7521713,1.3238698,1.3238698,1.8650533,1.8650533,-2.1027625,0,0.69314706,4.1218309,0,14,14,1,0,8,7,7.1999998,10.685559,9.7669334,10.430177,13.045644,0,0,1,0,3.4130001,-2.7114301,4.3504372,0,1,0,1,0,5,0,0,0,0.17673369,-0.17673369,0.53512943,0.46301442,45.216946,35.569111,0,0,0,0,0,45.216946,43.473358,0,0,0,0,0,1,0.5233196,0,0,0.4766804,0,169.47636,88.6903,0,0,80.786057,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,169.47636,0,0,0,169.47636,0,4,1,0,0,0,1,2.9638,0,0,0,34.467129,0,0,0,17.643185,18.868406,125.79031,4.5405998,0,0,0,0,0,36.511589,34.467129,125.79031,0,0.75787848,3.8073549,2.6100054,5.5676222,169.47636,163.72849,0,0,0,0,169.47636,0,0,148.29401,84,5,26
non-sweet,224,O=C([O-])C1C(OC2C(O)C(O)C(O)C(C(=O)[O-])O2)C(O)C(O)C(O)O1.[K+].[K+],129.01469,0,0,3,5,9,4,0,2,43,6,15,27,8,76.204117,1.7721888,0,0,12,0,0,16,0,0,13,0,0,4.2835584,-2.7307405,-0.55711389,0.76556009,2.8036571,-2.9357345,-0.70851171,0.48293114,2.5900383,-2.5293431,-0.44235298,0.71430898,2.9878516,27.071312,4,0.15384616,0,42,2,26,2,4,0.15384616,40,0,19.049524,20.560734,6.7735028,6.9282031,11.556326,7.0239205,3.2440169,3.3333333,10,10,1.0236088,27,0,-0.83722109,-0.49409577,0.18213354,2.7548475,-1.491388,-0.62002593,-0.002886123,2.5900323,-0.52670074,-0.24866238,0.15696663,2.9515264,23.000685,14.895658,5.7711487,-1.0599997,-1.0602715,-13.258881,0,2.1386485,26.893536,0.00102021,14,9.9908676,1.0087916,0.000608523,27,10.683761,5.5384617,31.240629,12.431414,6.4712462,14.383895,13,6,0,2,-4.2080002,0.62506002,29.021208,0,3,12,0,2,8,3,0,0,4.4239564,-4.4239564,0.22604202,0.12356085,0,29.416998,0,25.375559,42.292599,14.708499,148.81932,0,0,0,13.566921,67.834602,0,61.778954,0.16929318,0.35458842,0.32098976,0.83070683,0.64541161,0.50971705,68.359474,143.18048,129.61356,335.43396,260.61298,205.8204,0,0,0,0,0,0,1,0,0,0,1,0,403.79346,0,0,0,403.79346,0,27,1,2,0,0,0.7037037,-7.882,237.67804,2.9280162,283.63712,0,0,0,0,0,0,0,6.4461799,300.2016,152.31136,0,68.8022,0,0,2.9280162,0,229.33,0.37086964,5.7004399,3.3019283,8.862236,403.79346,420.39008,61.778954,54.267685,134.11081,0,67.668152,58.833996,143.18048,446.44299,2777,46,130
non-sweet,39,O=C1C2(C)C(C)(C)C(C1)CC2,29.070688,1,1,0,0,1,0,0,0,27,0,1,11,9,31.162682,1.1541734,0,0,10,0,0,16,0,0,1,0,0,2.4051178,-2.6776383,-0.10663404,0.096587643,2.9366682,-2.6113274,-0.014211564,0.16756937,2.9999115,-2.4345484,0.014183907,0.20477851,3.1879835,18.449312,0,0,0,28,1,12,2,0,0,27,0,8.276021,7.6069188,7.1986704,7.276021,4.9829988,4.5164027,4.3122783,4.4056487,2,2,0.73827481,4,0,-0.80078661,-0.21712229,-0.12847638,2.7829521,-0.83735156,-0.15683329,-0.037,2.8558981,-0.5441162,-0.10499979,-0.022675788,3.0068836,1.6617455,2.7234833,2.7234833,2.0928261,2.0928261,-2.0607824,0,0.68981016,4.4769144,0,14,14,1,0,7.6388888,1.8367347,0.66597295,6.9914098,1.6648368,0.59845263,1.0581415,1,0,1,0,1.9,-2.0852699,4.4631143,0,1,8,1,2,2,0,0,0,0.29608417,-0.29608417,0.50607944,1,122.05088,15.808495,8.458519,0,0,0,0,0,0,0,0,0,13.566921,0,0.91514564,0.084854342,0.084854342,0.084854342,0.91514564,0,146.31789,13.566921,13.566921,13.566921,146.31789,0,0.5,1,0,0,0,0,1,0,0,0,1,0,159.88481,0,0,0,159.88481,0,2,1,2,0,0,0,2.4017,0,5.6876111,23.862217,0,4.4107962,0,0,0,56.605217,99.978043,4.4236002,23.862217,0,4.4107962,0,0,56.605217,5.6876111,99.978043,17.07,0.71860999,4.5849624,1.7682011,6.6714344,159.88481,184.36089,13.566921,0,0,0,137.85938,8.458519,13.566921,152.237,123,19,66
non-sweet,52,O(C)c1c2occc2cc2c1OC(=O)C=C2,29.662344,1,1,0,0,2,0,9,0,24,0,2,16,9,35.01955,1.4591479,0,0,12,0,0,8,0,0,4,0,0,1.8125348,-2.2640257,-0.58297443,0.66205931,2.3069074,-2.2546589,-0.49255499,0.75709707,2.4881234,-1.9745486,-0.39910007,0.87233293,2.6161528,15.451656,1,0.055555556,10,26,2,18,1,1,0.055555556,14,0,11.120955,8.5197449,6.8867512,7.9996357,7.7920251,4.7746134,3.1100423,4.3745747,0,0,0.84809792,7,0,-0.83368683,-0.45043853,0.088986933,2.3244441,-0.91159433,-0.32674012,0.16242869,2.4984424,-0.48317924,-0.20852642,0.23819247,2.624902,3.5181086,4.3673253,4.3673253,2.7533278,2.7533278,-3.3973327,0,6.9830918,5.7519956,0,14,14,1,0,11.111111,4.3491125,1.8612126,7.9804444,3.0479052,1.2803974,1.5202274,4,0,1,0,2.434,-4.2667098,5.676712,0,1,15,1,3,1,0,0,0,1.3004007,-1.3004007,0.23089334,0.34478533,51.842564,15.808495,8.458519,74.633942,0,0,14.708499,0,0,0,0,0,16.070677,5.0075121,0.80814534,0.11300148,0.11300148,0.19185466,0.88699853,0.078853175,150.74352,21.07819,21.07819,35.78669,165.45203,14.708499,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,186.53021,0,0,0,186.53021,0,4,0,3,0,0,0.0625,2.3736,21.999775,7.7454643,23.862217,0,3.185575,44.891212,0,80.245155,17.643185,10.486856,5.7435002,33.369564,21.999775,0,13.672431,7.4091749,72.835983,25.388649,35.383869,48.669998,0.58587331,5.1699252,2.5818048,7.7347631,186.53021,245.40562,16.070677,0,0,0,120.22652,50.233006,16.070677,216.192,387,26,88
non-sweet,56,O=C(Nc1ccc(OCC)cc1)C,28.972309,1,1,0,0,2,0,6,0,26,1,3,13,9,38.886436,1.4956322,0,0,10,0,0,13,0,1,2,0,0,2.1692662,-2.3949041,-0.55775917,0.45740521,2.3526998,-2.3997908,-0.50892776,0.51047862,2.4280369,-2.1486683,-0.33148101,0.65700781,2.6187718,17.745691,3,0.23076923,6,26,1,13,2,4,0.30769232,19,0,9.681798,7.8330045,6.5165076,7.2675848,6.2195454,4.2253976,3.0284741,3.9174502,0,0,0.77112365,9,0,-0.81445849,-0.39548597,0.032467872,2.1858342,-0.99736345,-0.30290365,0.087626867,2.3232136,-0.51349115,-0.20599772,0.16414545,2.4747834,2.9093168,6.5864573,4.0137334,1.7235974,1.7235974,-2.0760598,0,4.4599552,5.1554999,0,14,14,1,0,11.076923,5.671875,4.1522493,8.0346708,3.9918823,2.847913,2.4671893,3,1,1,0,1.494,-1.97192,5.2013879,0,1,6,1,1,3,0,0,0,0.81219399,-0.81219399,0.31546366,0.40677705,92.642426,44.566521,22.058474,0,0,12.949531,0,0,0,0,0,5.6825762,13.566921,2.503756,0.82109219,0.11214739,0.11214739,0.17890781,0.88785261,0.066760413,159.26743,21.753254,21.753254,34.702785,172.21695,12.949531,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,193.9702,0,0,0,193.9702,0,5,0,1,0,0,0.76923078,2.0437,10.999887,23.269535,23.862217,20.926258,0,0,0,70.572739,0,74.652206,5.1914701,23.862217,10.999887,0,5.2434282,20.767498,70.572739,26.185041,66.652031,38.330002,0.6193822,4.7004399,2.9094779,7.0426092,193.9702,215.4194,16.070677,0,0,5.6825762,159.26743,12.949531,21.753254,179.21899,280,14,58
non-sweet,59,O=C(OCCC)c1cc(O)c(O)c(O)c1,29.611517,0,0,1,1,4,0,6,0,27,3,7,15,9,40.533489,1.5012404,0,0,10,0,0,12,0,0,5,0,0,2.4445207,-2.4916975,-0.5396778,0.7021271,2.4691072,-2.4553802,-0.53645408,0.56967592,2.5396762,-2.261718,-0.40315995,0.80645055,2.699966,15.992484,3,0.2,6,27,1,15,3,4,0.26666668,20,0,11.422285,8.2270517,6.0689139,6.7151785,7.0577493,4.4795513,3.1118073,3.8401,0,0,0.89229721,9,0,-0.77283084,-0.42092365,0.16798967,2.2295911,-0.83178037,-0.26525453,0.051853377,2.3586576,-0.52351749,-0.21075349,0.25699949,2.4827402,4.871285,9.4806776,3.2079272,1.0129393,0.92057943,-1.5823389,0,4.7614303,5.4043393,-0.73790705,6.5507813,14,2.0170763,0.79803503,13.066667,5.915,3.5,10.32718,4.5893908,2.674763,3.1596975,5,3,1,0,1.948,-1.20974,5.2641521,0,1,6,1,1,3,0,0,0,1.1181945,-1.1181945,0.26459774,0.26654011,76.833931,2.2085397,0,47.434032,0,14.708499,0,0,0,0,40.700764,0,16.070677,0,0.84451538,0.28678754,0.081182897,0.15548459,0.71321249,0.074301697,167.17726,56.771439,16.070677,30.779177,141.185,14.708499,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,197.95645,0,0,0,197.95645,0,5,0,1,0,0,0.86666667,1.3702,76.155678,7.7454643,10.999887,20.926258,27.047791,0,0,35.286369,18.868406,49.056297,5.2009902,34.862103,76.155678,0,18.915859,0,54.154774,28.671722,33.326015,86.989998,0.56650949,4.9068904,2.8911464,7.4995351,197.95645,224.25822,13.566921,0,0,0,126.47651,17.212255,54.267685,212.20099,384,21,70
non-sweet,81,O=C(OCC)C(O)(CC(=O)OCC)CC(=O)OCC,40.069859,0,0,1,2,4,0,0,0,39,1,5,19,9,57.021091,1.4620793,0,0,12,0,0,20,0,0,7,0,0,4.7028995,-2.529279,-0.23031235,0.058007658,2.6756558,-2.6728442,-0.1038974,0.123,2.5423601,-2.3341298,0.045326598,0.12185494,2.8572857,30.486139,8,0.44444445,0,38,3,18,4,11,0.6111111,35,0,14.888906,11.432238,8.5355339,8.7675848,8.8903942,6.0999112,3.7855339,3.9335988,0,0,0.8812741,10,0,-0.76601142,-0.3831678,-0.10369626,2.4976761,-0.92286646,-0.27900061,-0.037,2.4151912,-0.51854271,-0.13243432,-0.054299999,2.6913512,8.0328236,11.123656,9.3074532,0.70570195,0.70570284,-1.6687053,0,2.8658357,6.7584434,-5.31E-06,12.274534,14,1.0000699,3.17E-06,19,9.8336487,7.3727999,16.335251,8.3789997,6.2383537,7.203845,7,1,1,0,0.289,-1.35798,6.7083797,0,1,0,1,0,8,0,0,0,1.9063333,-1.9063333,0.15768117,0.15804462,88.225349,0,31.616989,66.175423,0,29.416998,14.708499,0,0,0,0,13.566921,43.204517,5.0075121,0.63721687,0.21162812,0.21162812,0.3627831,0.78837186,0.15115498,186.01776,61.778954,61.778954,105.90445,230.14326,44.125496,0.5,1,0,0,0,0,1,0,0,0,1,0,291.92221,0,0,0,291.92221,0,5,0,0,0,0,0.47368422,0.18700001,25.385227,23.236393,104.58631,62.778774,0,0,0,0,37.736813,99.978043,6.4082799,104.58631,25.385227,0,0,0,37.736813,86.015167,99.978043,99.129997,0.46811688,5.1699252,3.0638399,8.2265444,291.92221,290.63034,40.700764,0,0,0,186.01776,51.636765,54.267685,276.285,738,25,82
non-sweet,85,Cc1c2c([nH]c1)cccc2,22.941137,1,1,0,0,0,0,9,0,19,1,1,10,9,23.651972,1.2448406,0,0,9,0,0,9,0,1,0,0,0,2.0612402,-2.2075961,-0.54113555,0.60278302,2.2513537,-2.0625942,-0.43623045,0.71077901,2.4179816,-1.9340509,-0.4070569,0.76347345,2.5830281,10.498863,0,0,10,20,0,11,1,0,0,10,0,6.9746914,5.8867512,5.3867512,6.2675848,4.8770099,3.4047005,2.8660254,3.9687619,0,0,0.71342081,5,0,-0.86283356,-0.34978089,0.062118724,2.1792593,-0.78435481,-0.22539987,0.14265302,2.3493516,-0.47845045,-0.18229404,0.17213976,2.504683,0,3.5299704,1.1348765,2.2084165,2.2084165,-2.25968,0,4.618113,4.1923256,0,14,14,1,0,6.6942148,2.5599999,1.12,4.4083738,1.5962265,0.66735685,0.70367628,1,1,1,0,2.405,-1.83525,4.2479448,0,1,10,1,2,0,0,0,0,0.24545759,-0.24545759,0.3853057,0.99478143,94.850967,26.999058,0,0,0,0,0,2.2085397,0,0,0,5.6825762,0,0,0.95620066,0.060821999,0.043799337,0.043799337,0.93917799,0,124.05856,7.8911157,5.6825762,5.6825762,121.85002,0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,129.74113,0,0,0,129.74113,0,3,0,2,0,0,1,2.47632,0,0,16.78553,0,3.185575,0,0,92.504196,0,33.326015,4.3035698,0,0,16.78553,3.185575,4.7171016,87.787094,0,33.326015,15.79,0.76016748,4.4594316,2.0432658,6.3442574,129.74113,171.15564,0,0,0,5.6825762,124.05856,0,5.6825762,131.17799,106,12,52
non-sweet,87,O=[N+]([O-])c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1,21.474379,1,1,0,0,1,0,6,0,19,1,2,16,9,36.039589,1.8968204,0,0,6,0,0,3,0,3,7,0,0,2.825423,-2.0768003,-0.40889814,0.60048771,2.3712707,-2.0555043,-0.36245573,0.51613373,2.4639239,-1.9212031,-0.23968752,0.75833958,2.5148427,7.0476208,3,0.1875,6,19,3,16,0,3,0.1875,10,0,12.455666,7.3930445,3.1547005,3.7236147,7.3411117,3.6445727,1.6547005,2.2996597,0,0,1.1372002,6,0,-0.7168768,-0.41832498,0.15310721,2.2237191,-0.81306124,-0.1798901,0.054835163,2.3074958,-0.49550107,-0.15805942,0.27549195,2.3905437,8.9256811,5.5896153,2.7592583,2.0285542,1.92573,-2.9510682,0,6.8346047,4.8814888,-0.99993455,2.8160098,14,1.0006963,5.7434859,14.0625,5.5576558,3.25,9.664875,3.7139659,2.1262858,2.2434385,10,1,1,0,1.473,-3.39362,4.3019753,1,1,6,1,1,3,1,0,0,1.7264303,-1.7264303,0.1883671,0.14961122,0,12.084102,0,31.616989,0,8.458519,20.098654,0,0,0,13.566921,0,101.79314,0,0.30523676,0.61486566,0.54255438,0.69476324,0.38513437,0.15220886,57.268013,115.36006,101.79314,130.35031,72.258263,28.557173,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,187.61833,0,0,0,187.61833,0,4,1,1,0,0,0,1.1168,25.385227,21.256849,0,152.80502,0,0,0,35.286369,0,13.513671,4.8070002,21.256849,25.385227,152.80502,5.2434282,8.2702427,35.286369,0,0,157.69,0.54356444,5,2.5552752,7.7445035,187.61833,198.80403,0,0,0,0,72.258263,101.79314,13.566921,229.10399,408,25,78
