type,sweet molecule id,mol,value,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
sweet,22012,ClC[C@]1(OC2C(O)C(O)C(O)C(CCl)O2)C(O)C(O)C(CCl)O1,2500,46.745068,0,0,3,5,8,0,0,0,42,5,13,23,13,73.992271,1.7617208,0,0,12,3,0,19,0,0,8,0,0,2.1772697,-2.7150192,-0.47340235,0.65717226,2.8369422,-2.9085054,-0.55507833,0.50547832,2.6412902,-2.516758,-0.38463813,0.72927302,3.0197039,27.778933,5,0.20833333,0,43,0,24,4,5,0.20833333,43,0,17.361443,14.102615,7.2401223,7.2401223,10.806897,8.5061283,3.4587252,3.4587252,9,8,1.1183082,10,0,-0.78362238,-0.36776137,0.11665157,2.8076072,-0.96185178,-0.46830416,0.075859308,2.6895168,-0.52822232,-0.2279911,0.23959297,2.9999685,10.968916,15.139585,7.6644368,-0.72933549,-0.72926641,-0.99705756,0,0,7.9374523,-0.000290668,10.536476,14,1.0029483,0.000173311,19.326389,7.4861112,3.3833141,23.100485,9.020915,4.1019282,9.0603266,8,5,1,0,-0.62199998,-1.53597,8.0015945,1,1,11,1,2,8,0,0,0,2.3737063,-2.3737063,0.11424589,0.13885394,0,0,36.239403,35.036739,43.401142,14.708499,0,0,0,88.745842,0,67.834602,0,7.5112681,0.5452615,0.55912876,0.25673476,0.4547385,0.44087124,0.19800374,160.02199,164.09172,75.345871,133.45552,129.38579,58.109642,0.5,1,0,0,0,0,1,0,0,0,1,0,293.47751,0,0,0,293.47751,0,5,1,2,0,0,1,-1.6561,126.92613,0,86.806709,57.550312,0,0,0,0,0,117.44593,7.9544001,32.999664,126.92613,0,53.807049,0,0,57.550312,117.44593,128.84,0.43892586,5.5849624,3.0969872,8.7863045,293.47751,338.44247,7.5112681,0,0,0,202.31458,15.817043,75.345871,397.63498,1110,43,120
sweet,21996,ClC[C@]1(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(Cl)C(CO)O1,3000,46.033859,0,0,3,5,9,0,0,0,43,6,15,23,12,73.341949,1.7056267,0,0,12,2,0,20,0,0,9,0,0,2.1772697,-2.7178662,-0.64405495,0.75305784,2.834384,-2.9149272,-0.67881328,0.56138337,2.6475272,-2.5218151,-0.49513113,0.84020823,3.0210106,28.452141,5,0.20833333,0,44,0,24,4,5,0.20833333,44,0,17.361443,13.415936,7.2401223,7.2401223,10.806897,7.9314709,3.4587252,3.4587252,9,8,1.0992382,10,0,-0.7916612,-0.42576751,0.18564889,2.8117514,-0.95562238,-0.51621133,0.000744887,2.6902361,-0.5280692,-0.25750977,0.24970841,3.0027518,11.913111,16.415277,7.7878222,-1.7931479,-1.7931122,-0.096439369,0,0,7.7129235,-0.000129992,10.886025,14,1.0013431,7.75E-05,19.326389,7.4861112,3.3833141,21.792458,8.4880562,3.8521178,8.0424175,9,6,1,1,-1.87,-0.56814998,7.6659842,1,1,11,0,2,8,2,0,0,2.4789634,-2.4789634,0.10941073,0.13295269,0,0,4.5197463,35.036739,79.05957,14.708499,0,0,0,59.163895,0,81.401527,0,7.5112681,0.35081714,0.52621192,0.31596446,0.64918286,0.47378808,0.3332184,98.720383,148.07669,88.912796,182.68086,133.32455,93.768066,0.5,1,0,0,0,0,1,0,0,0,1,0,281.40125,0,0,0,281.40125,0,5,1,2,0,0,1,-2.9026,152.31136,0,85.063889,61.035954,0,0,0,0,0,78.297287,7.5909801,32.999664,152.31136,0,52.064224,0,0,61.035954,78.297287,149.07001,0.43892586,5.5849624,3.0969872,8.7863045,281.40125,326.61621,7.5112681,0,0,0,176.6714,15.817043,88.912796,379.189,1110,43,120
sweet,21978,O=[N+]([O-])c1cc(N)c(OCCC)cc1,4000,28.447515,1,0,0,1,1,0,6,0,26,1,2,14,10,43.907669,1.6887566,0,0,9,0,0,12,0,2,3,0,0,2.3404756,-2.5009081,-0.45701176,0.43231276,2.4641135,-2.4727345,-0.31291246,0.54106164,2.545198,-2.2633963,-0.22844125,0.61040479,2.7014761,15.630484,4,0.2857143,6,26,1,14,3,4,0.2857143,19,0,10.552042,7.8955731,5.6462646,6.2675848,6.6470656,4.3153701,2.9451406,3.6734333,0,0,0.85986495,9,0,-0.80125785,-0.40669176,0.005630738,2.2526062,-1.3342385,-0.23825474,0.11658107,2.3798101,-0.52352327,-0.15394142,0.16973066,2.5035255,4.843226,6.3149557,3.2268615,1.5171825,1.5171825,-2.171921,0,4.6730142,5.2417498,0,14,14,1,0,12.071428,5.7777777,3.5918367,8.8920784,4.1456327,2.5255711,2.6330922,5,2,1,0,2.115,-2.4753499,5.1529255,1,1,6,1,1,4,0,0,0,0.94406247,-0.94406247,0.30635601,0.34883875,61.02544,42.344574,30.516994,0,0,6.6995511,0,0,17.742489,0,0,0,33.931049,2.503756,0.77853,0.27816916,0.1870717,0.22147003,0.72183084,0.034398329,151.6295,54.177296,36.434803,43.134354,140.58656,6.6995511,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,194.76385,0,0,0,194.76385,0,5,1,1,0,0,0.21428572,1.9658,43.897076,7.0856161,0,71.861267,0,0,0,52.929554,18.868406,44.082939,5.3294802,7.0856161,10.999887,50.935009,5.2434282,5.513495,104.69514,20.926258,33.326015,81.07,0.59167278,4.8073549,2.8903952,7.2811985,194.76385,214.11501,2.503756,0,0,17.742489,140.58656,33.931049,20.246246,196.20599,327,18,64
sweet,22004,FC[C@]1(OC2C(O)C(O)C(F)C(CO)O2)C(O)C(O)C(CF)O1,4000,41.876068,0,0,3,5,8,0,0,0,42,5,13,23,13,73.992271,1.7617208,0,0,12,0,3,19,0,0,8,0,0,2.1772697,-2.6987391,-0.54478735,0.70529515,2.8472579,-2.8965013,-0.59553301,0.53664935,2.6366768,-2.5142851,-0.43295071,0.78903395,3.0126247,30.127934,5,0.20833333,0,43,0,24,4,5,0.20833333,43,0,17.361443,11.834828,7.2401223,7.2401223,10.806897,6.9115462,3.4587252,3.4587252,9,8,1.0970548,10,0,-0.78999615,-0.39043462,0.1306836,2.8107519,-0.96142519,-0.47362068,0.047021352,2.6753209,-0.52885622,-0.24180533,0.19590582,2.9799201,11.004443,17.494158,9.8669205,-2.5115385,-2.5115385,0.73438102,0,0,6.8440695,0,14,14,1,0,19.326389,7.4861112,3.3833141,18.871668,7.3017788,3.2972097,5.9911628,8,5,1,0,-1.939,-0.2112,6.7356658,0,1,11,1,2,8,0,0,0,2.7295458,-2.7295458,0.099383734,0.11975034,0,0,0,16.917038,87.534195,38.437843,0,0,0,0,0,103.56051,0,7.5112681,0.06661278,0.43735787,0.43735787,0.93338722,0.56264216,0.49602935,16.917038,111.07178,111.07178,237.04382,142.88908,125.97204,0.5,1,0,0,0,0,1,0,0,0,1,0,253.96086,0,0,0,253.96086,0,5,1,2,0,0,0.65217394,-2.464,126.92613,0,90.684303,70.533958,0,0,0,0,0,44.880341,6.5309,32.999664,171.80647,0,57.684635,0,0,70.533958,0,128.84,0.43892586,5.5849624,3.0969872,8.7863045,253.96086,300.0014,7.5112681,0,0,0,162.79794,15.817043,75.345871,348.26999,1110,43,120
sweet,22042,O=C(CCc1ccc(O)cc1)c1c(O)cc(OC2C(O)C(O)C(O)C(CO)O2)cc1O,4000,60.983032,0,0,3,5,10,0,12,0,55,7,17,31,19,82.477737,1.4995953,0,0,21,0,0,24,0,0,10,0,0,1.4976087,-2.7065592,-0.73123825,0.76999062,2.781657,-2.9097724,-0.76853859,0.59211397,2.5764592,-2.5098674,-0.59794217,0.85875481,2.9609861,31.026968,7,0.21212122,12,57,1,33,3,7,0.21212122,44,0,22.706377,16.327414,11.972174,13.292164,14.705616,9.5517559,6.6747561,8.3240643,5,5,0.91390365,17,0,-0.79169428,-0.48007149,0.20416163,2.7158813,-0.95507222,-0.40593895,0.10103785,2.733264,-0.52230412,-0.27545848,0.24973898,2.9411447,11.108821,19.574276,7.7169833,0.43957505,0.33290818,-2.2946649,0,7.8280959,10.865678,-0.66578305,6.7205496,14,2.0043893,0.63992453,25.619835,11.421457,6.3208814,21.188971,9.3831367,5.1674418,6.4135165,10,7,1,1,0.171,-1.7276599,10.562674,0,1,18,0,3,9,2,0,0,2.3824205,-2.3824205,0.1149269,0.13656886,47.425484,49.634022,33.834076,16.917038,47.434032,14.708499,0,33.825527,0,0,40.700764,54.267685,13.566921,5.0075121,0.62223202,0.41242516,0.20385592,0.37776798,0.58757484,0.17391206,222.33691,147.36841,72.842117,134.98465,209.95316,62.142532,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,357.32156,0,0,0,357.32156,0,9,1,3,0,0,0.61290324,-0.20242999,188.69647,5.6876111,45.400986,20.926258,30.233366,18.868406,0,105.85911,18.868406,20.973713,10.49251,34.862103,188.69647,0,61.74596,0,143.59592,26.613869,0,177.14,0.36097246,6.044394,3.8400936,9.5873814,357.32156,451.05518,18.574432,0,0,0,220.61166,23.167019,113.54288,436.41299,3028,52,160
sweet,21997,ClC[C@]1(OC2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CCl)O1,7800,46.033859,0,0,3,5,9,0,0,0,43,6,15,23,12,73.341949,1.7056267,0,0,12,2,0,20,0,0,9,0,0,2.1772697,-2.7178826,-0.58315784,0.74320644,2.8378301,-2.9153554,-0.66285253,0.53925288,2.6396799,-2.5220993,-0.45010179,0.83774531,3.0193727,28.452141,5,0.20833333,0,44,0,24,4,5,0.20833333,44,0,17.361443,13.415936,7.2401223,7.2401223,10.806897,8.0205717,3.4587252,3.4587252,9,8,1.0992382,10,0,-0.79166198,-0.42247015,0.15806396,2.8183434,-0.96189398,-0.52010375,0.000452367,2.6890662,-0.52844387,-0.25508943,0.24951594,3.0059416,11.893497,16.581379,7.7640128,-1.8310575,-1.8310001,-0.083525188,0,0,7.7129235,-0.000234168,10.63037,14,1.0023373,0.000139619,19.326389,7.4861112,3.3833141,21.792458,8.4880562,3.8521178,8.0424175,9,6,1,1,-1.87,-0.56814998,7.6606746,1,1,11,0,2,8,2,0,0,2.4788916,-2.4788916,0.10941413,0.13296205,0,0,18.119701,35.036739,65.459618,14.708499,0,0,0,59.163895,0,81.401527,0,7.5112681,0.39914656,0.52621192,0.31596446,0.60085344,0.47378808,0.28488898,112.32034,148.07669,88.912796,169.0809,133.32455,80.168114,0.5,1,0,0,0,0,1,0,0,0,1,0,281.40125,0,0,0,281.40125,0,5,1,2,0,0,1,-2.9026,152.31136,0,86.806709,59.293133,0,0,0,0,0,78.297287,7.5909801,32.999664,152.31136,0,53.807049,0,0,59.293133,78.297287,149.07001,0.43892586,5.5849624,3.0969872,8.7863045,281.40125,326.61621,7.5112681,0,0,0,176.6714,15.817043,88.912796,379.189,1110,43,120
sweet,21986,O=C(OC)[C@H](NC(=O)[C@H](NCCC(C)(C)C)CC(=O)O)Cc1ccccc1,8000,61.413792,0,0,3,5,5,0,6,0,57,4,9,27,17,85.21981,1.4950844,0,0,20,0,0,30,0,2,5,0,0,2.6607478,-2.7421236,-0.49248147,0.48770124,2.6848981,-2.8349612,-0.43504521,0.44843081,2.7698829,-2.4849517,-0.33078256,0.60855263,2.9398861,38.906212,10,0.37037036,6,57,3,27,7,13,0.48148149,48,0,20.449383,16.450087,13.369879,14.328063,12.619211,8.9944458,6.3651905,7.4697099,2,0,0.80174565,13,0,-0.83258671,-0.37042236,0.06472721,2.7566025,-1.1640571,-0.30734658,0.052400701,2.7357659,-0.533894,-0.20222424,0.14576735,2.9875386,8.388483,14.028524,7.7923045,2.4696803,2.9353192,-3.792928,0,5.9878488,10.437069,-0.41148362,7.1541567,10.075787,2.0238867,3.3063061,25.037037,12.53858,10.939372,20.120777,9.9865189,8.6548815,7.4420929,7,3,1,0,2.6600001,-3.71999,10.446882,0,1,6,1,1,11,1,0,0,1.7054482,-1.7054482,0.17790037,0.17425877,104.03384,36.108002,15.808495,49.057533,0,27.65803,14.708499,81.251015,0,13.566921,0,11.365152,43.204517,0,0.75568175,0.37651691,0.13753754,0.24431826,0.62348306,0.10678072,299.82581,149.3876,54.569672,96.936203,247.3744,42.366531,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,396.76199,0,0,0,396.76199,0,7,0,1,0,0,0.33333334,1.75597,36.0215,20.749712,90.550476,43.824806,3.185575,54.252274,0,88.215919,37.736813,99.978043,10.22082,82.58654,0,61.406727,11.149512,0,144.82114,39.189289,135.36191,104.73,0.38094658,5.7548876,3.5186081,9.2420216,396.76199,434.33847,27.133842,0,0,5.6825762,286.25888,44.870285,65.632835,378.46899,2006,34,126
sweet,22021,O=C(OC1C(=O)c2c(O)cc(O)cc2OC1c1cc(O)c(O)cc1)C,8000,45.671101,0,0,3,4,7,0,12,0,39,4,11,25,15,59.340851,1.5215602,0,0,17,0,0,14,0,0,8,0,0,1.8187504,-2.498946,-0.78556544,0.81688064,2.6011615,-2.5654883,-0.75599879,0.78716809,2.6000948,-2.2664778,-0.59923488,0.98456657,2.8254907,21.052898,2,0.074074075,12,41,2,27,1,3,0.11111111,27,0,18.3006,12.9633,9.5414515,10.886387,11.773765,7.2357464,5.0534182,6.6766701,2,2,0.91563791,10,0,-0.76580948,-0.50077665,0.18615253,2.615844,-0.88461125,-0.36225364,0.15790111,2.7130277,-0.49357274,-0.2625578,0.30341807,2.8731897,7.8683491,13.882068,5.8107214,1.6484871,1.5740806,-3.1551673,0,8.9593687,8.6700068,-0.68732888,6.7218552,14,3.3144894,0.64872867,19.753086,7.9349999,4.1352797,14.944241,5.9282713,3.0604424,3.5437405,8,4,1,0,2.0350001,-2.62464,8.3358841,0,1,17,1,3,3,0,0,0,1.9260881,-1.9260881,0.14163481,0.16886784,49.634022,33.825527,54.784008,25.375559,16.917038,14.708499,0,0,0,0,54.267685,0,29.637598,2.503756,0.77359825,0.30679178,0.11411657,0.22640176,0.69320822,0.11228519,217.8868,86.409035,32.141354,63.766891,195.24466,31.625538,0.5,1,0,0,0,0,1,0,0,0,1,0,281.65369,0,0,0,281.65369,0,5,1,3,0,0,0,1.8526,112.54079,13.433075,41.330753,0,30.233366,0,0,88.215919,6.4686494,59.543156,8.2907696,58.724319,112.54079,0,45.525589,0,88.215919,13.433075,33.326015,133.52,0.42433795,5.7548876,3.1391237,9.0360394,281.65369,362.78424,29.637598,0,0,0,172.07764,25.670774,83.905281,346.29099,1370,44,134
sweet,22058,O=C1[C@]2(C)[C@@H]([C@@]3(C)[C@](C)([C@H](C(CCC(OC4C(O[C@H]5C(O)C(O)C(O)C(CO)O5)C(O)C(O)C(COC5C(O)C(O)C(O)C(CO)O5)O4)C(O)(C)C)C)CC3)C1)CC=C1C(C)(C)C(O[C@@H]3C(O)C(O)C(O)C(COC4C(O)C(O)C(O)C(CO)O4)O3)CC[C@H]21,8400,195.53729,0,0,3,5,29,0,0,0,189,18,47,89,54,269.58331,1.4263667,0,0,60,0,0,100,0,0,29,0,0,0.87004858,-2.9372442,-0.51758569,0.61412829,2.9839356,-2.9507773,-0.57232803,0.49966317,3.0511296,-2.6854379,-0.41082218,0.69102097,3.2390349,129.43871,20,0.20618556,0,197,2,97,6,20,0.20618556,195,0,65.523125,51.708172,39.167595,39.452053,41.614464,31.407581,21.596392,21.984419,34,26,0.91914701,34,0,-0.80597329,-0.41023451,0.09449435,3.8015394,-0.95666802,-0.41320586,-0.007063052,3.8401744,-0.54294944,-0.23440674,0.14426437,4.0154748,37.042599,53.14064,27.232519,-3.3950303,-3.3950303,-2.8345687,0,1.3829604,30.973347,0,14,14,1,0,73.250717,28.453672,13.570359,71.866348,27.909805,13.308969,22.536806,29,18,0,3,-5.1662598,-4.5237098,30.062191,0,1,50,0,9,30,6,0,0,7.5504951,-7.5504951,0.035708059,0.043806735,354.76123,15.808495,16.917038,94.868065,193.05321,73.542496,0,18.017035,0,0,0,244.20457,13.566921,25.037561,0.47664604,0.286562,0.26939929,0.52335399,0.71343797,0.25395471,500.37186,300.82608,282.80905,549.40479,748.9505,266.5957,0.5,1,0,0,0,0,1,0,0,0,1,0,1049.7766,0,0,0,1049.7766,0,17,1,9,0,0,0.6179775,-5.1993999,456.93408,5.6876111,318.80389,104.63129,17.643185,3.185575,0,17.643185,150.94725,266.60812,29.92404,133.8611,456.93408,17.643185,188.12837,0,168.59042,110.3189,266.60812,473.51001,0.16596749,7.5999126,4.8757181,12.653768,1049.7766,1288.8373,38.604481,0,0,0,684.96655,82.001015,282.80905,1285.4309,51369,190,500
sweet,22030,O=C(O)[C@]1(C)C=C2[C@](C)(CC[C@]3(C)[C@]4(C)[C@@H]([C@]5(C=O)[C@H](C(C)(C)C(O[C@H]6C(O[C@H]7C(O)C(O)C(O)C(C(=O)O)O7)C(O)C(O)C(C(=O)O)O6)CC5)CC4)CC[C@H]23)CC1,8500,128.09317,0,0,3,5,16,0,0,0,120,11,27,58,36,169.18936,1.4099114,0,0,42,0,0,62,0,0,16,0,0,1.1465462,-3.0348661,-0.4687683,0.51540786,3.0004432,-2.9721787,-0.47120902,0.45212564,3.077616,-2.7814226,-0.30442181,0.61080754,3.2542026,79.274834,8,0.125,0,126,5,64,2,8,0.125,121,0,42.706013,34.152367,27.308672,27.877586,26.919682,20.830589,16.135082,16.595736,19,9,0.88650781,21,0,-0.80302709,-0.4069497,0.079810828,3.8056371,-0.9575215,-0.38547814,-0.006124401,3.8694105,-0.54233956,-0.2279942,0.13767548,4.0244832,19.149044,31.011782,14.338369,2.3699958,2.9723196,-5.6352119,0,4.2469535,20.66786,-2.9912345,3.4072452,14,1.0557122,11.897697,46.006348,15.908864,7.0874424,42.580193,14.703625,6.5442433,10.794538,16,8,0,3,2.64674,-7.5114102,20.10475,0,1,38,0,7,12,5,0,0,3.958426,-3.958426,0.083575763,0.08365757,341.16125,0,8.458519,0,89.726631,29.416998,44.125496,18.017035,0,40.700764,0,67.834602,54.267685,10.015024,0.58025247,0.2711789,0.18774024,0.41974756,0.7288211,0.23200732,408.33759,190.83511,132.11731,295.38644,512.88892,163.26912,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,703.724,0,0,0,703.724,0,11,1,7,0,0,0.27586207,2.2456,126.92613,23.236393,234.86449,76.155678,13.232388,3.185575,0,17.643185,188.68405,199.95609,19.94384,139.44841,126.92613,89.388069,78.456421,0,206.32724,23.236393,220.1013,267.04001,0.23327866,7,4.1834688,11.437693,703.724,857.7995,23.581945,0,0,0,435.30496,95.600967,172.81807,822.94196,13912,135,340
sweet,22073,O=C(OC1C(O)C(O)C(O)C(CO)O1)[C@@]1(C)[C@H]2[C@](C)([C@H]3[C@]4(CC(=C)[C@](O[C@@H]5C(O[C@H]6C(O)C(O)C(O)C(C)O6)C(O[C@@H]6C(O)C(O)C(O)C(CO)O6)C(O)C(CO)O5)(C4)CC3)CC2)CCC1,8500,141.75951,0,0,3,5,21,0,0,0,136,13,34,66,39,196.52264,1.4450195,0,0,44,0,0,70,0,0,22,0,0,1.0571082,-2.9894102,-0.61624163,0.67517406,2.9968421,-2.9586399,-0.62528878,0.56137544,3.0745907,-2.740545,-0.46544155,0.80806845,3.2476552,92.810493,11,0.15068494,0,143,2,73,2,12,0.16438356,141,0,47.998543,37.382107,27.894094,28.341688,31.093899,23.231482,15.788606,16.144447,26,17,0.9330222,23,0,-0.79695982,-0.42060575,0.096910067,3.7149374,-0.95505792,-0.42542252,-0.005843189,3.7398653,-0.53826398,-0.25886911,0.17327277,3.9244387,27.4119,39.198303,20.333523,-2.8126001,-2.8126001,-2.136446,0,1.6470823,22.647789,0,14,14,1,0,52.326889,19.785969,8.9289961,50.992775,19.273735,8.6954365,14.891231,22,13,0,3,-3.65552,-3.9409699,21.938131,0,1,43,0,8,20,6,0,0,5.6673961,-5.6673961,0.048688129,0.058161616,234.91888,0,0,42.292599,159.21913,73.542496,0,31.616989,0,0,0,176.36996,16.070677,17.526293,0.41091821,0.32144457,0.27937591,0.58908182,0.67855543,0.30970588,308.82846,241.58392,209.96693,442.72858,509.97311,232.76163,0.47826087,0.91666669,0,0,0,0,1,0,0,0,1,0,751.55707,0,0,0,751.55707,0,12,1,8,0,0,0.56060606,-4.0862999,330.00793,7.7454643,249.46571,62.778774,8.8215923,3.185575,0,0,169.81564,132.07884,21.76174,111.86132,330.00793,8.8215923,140.78998,0,169.81564,70.524239,132.07884,353.89999,0.21173374,7.1898246,4.3089724,11.8211,751.55707,943.66669,31.093214,0,0,0,468.04761,76.046249,207.46318,951.02197,19913,144,378
sweet,22074,O=C(OC1C(O[C@H]2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(CO)O1)[C@]1(C)[C@@H]2[C@@](C)([C@@H]3[C@@]4(CC(=C)[C@@](O[C@@H]5C(O[C@H]6C(O)C(O)C(O)C(CO)O6)C(O[C@H]6C(O)C(O)C(O)C(CO)O6)C(O)C(CO)O5)(C4)CC3)CC2)CCC1,8500,163.79944,0,0,3,5,27,0,0,0,158,17,44,78,44,231.44437,1.4648378,0,0,50,0,0,80,0,0,28,0,0,0.96614772,-2.9894173,-0.68634933,0.73741633,2.9968679,-2.9611294,-0.68431008,0.56143278,3.0745924,-2.7405624,-0.55566633,0.84157741,3.2476642,107.57456,15,0.1744186,0,166,2,86,2,16,0.18604651,164,0,56.713722,43.288422,31.195059,31.642653,36.868286,26.895624,17.361086,17.716928,31,21,0.95626009,26,0,-0.79695874,-0.43561542,0.11219861,3.7599053,-0.95593423,-0.46333057,-0.005519317,3.7767966,-0.53824145,-0.27725762,0.20537011,3.967597,34.868107,49.300163,24.834034,-5.1280794,-5.1280794,-1.2016937,0,1.6470488,26.284851,0,14,14,1,0,62.528664,24.403402,11.049892,61.180046,23.870224,10.806357,18.722839,28,17,0,3,-6.8547802,-3.1184499,25.380424,0,1,49,0,9,26,6,0,0,7.1838117,-7.1838117,0.037981253,0.045884401,205.51044,0,0,50.751118,228.71164,88.250992,0,31.616989,0,0,0,230.63765,16.070677,22.533806,0.32934907,0.3441996,0.30802801,0.6706509,0.6558004,0.36262292,287.87854,300.85913,269.24213,586.20477,573.22418,316.96265,0.5,1,0,0,0,0,1,0,0,0,1,0,874.08331,0,0,0,874.08331,0,13,1,9,0,0,0.70512819,-7.2897,431.54886,7.7454643,305.86658,104.63129,8.8215923,3.185575,0,0,169.81564,98.752823,25.16626,133.8611,431.54886,8.8215923,175.19107,0,169.81564,112.37675,98.752823,453.28,0.18564485,7.4262648,4.5062752,12.298251,874.08331,1096.4821,36.100727,0,0,0,516.59021,90.754753,266.73837,1129.162,31994,169,442
sweet,22054,O=C(OC1C(O)C(O)C(O)C(CO)O1)[C@@]1(C)C2[C@](C)(C3[C@@]4(CC(=C)[C@@](OC5C(OC6C(O)C(O)C(O)C(C)O6)C(O)C(O)C(CO)O5)(C4)CC3)CC2)CCC1,8750,120.52158,0,0,3,5,16,0,0,0,115,10,26,55,34,163.90981,1.4253026,0,0,38,0,0,60,0,0,17,0,0,1.097254,-2.9894032,-0.55469847,0.65331757,2.9967666,-2.942831,-0.59799349,0.52577615,3.0745864,-2.7405272,-0.43479609,0.74859679,3.2476289,78.046417,8,0.13114753,0,121,2,61,2,9,0.14754099,119,0,39.990471,31.63011,24.300236,24.747829,25.857517,19.714466,14.047025,14.402866,21,17,0.91286111,22,0,-0.79701912,-0.41646597,0.093346618,3.6483462,-0.95544183,-0.40458646,-0.007558482,3.6880445,-0.53827232,-0.24514337,0.15858041,3.8612344,21.154957,30.808025,16.262844,-1.0602702,-1.0602702,-2.6601121,0,1.6470823,19.190821,0,14,14,1,0,43.101318,15.794044,7.0416665,41.782204,15.3017,6.8193564,11.62434,17,10,0,3,-1.4912601,-4.2337399,18.645208,0,1,37,0,7,15,5,0,0,4.3659372,-4.3659372,0.063201755,0.075498968,234.91888,0,0,25.375559,120.24362,58.833996,0,31.616989,0,0,0,135.6692,16.070677,12.518781,0.45952377,0.30834532,0.25857419,0.5404762,0.69165468,0.28190205,291.91144,195.87566,164.25867,343.33627,439.37207,179.07762,0.5,1,0,0,0,0,1,0,0,0,1,0,635.24774,0,0,0,635.24774,0,11,1,7,0,0,0.47272727,-1.9105,253.85226,7.7454643,193.06483,41.852516,8.8215923,3.185575,0,0,169.81564,132.07884,18.4984,89.861542,253.85226,8.8215923,106.38887,0,169.81564,49.59798,132.07884,274.75,0.24380583,6.9307375,4.2119737,11.273545,635.24774,797.93188,26.085701,0,0,0,412.15506,61.337753,161.75491,788.88098,12584,121,318
